1.36E-02
3.83E-02
6.35E-02
8.89E-02
1.34E-01
1.79E-01
2.42E-01
3.04E-01
3.66E-01
4.39E-01
5.11E-01
5.87E-01
6.64E-01
7.43E-01
8.10E-01
8.78E-01
9.23E-01
9.68E-01
1.01E+00
1.01E+00
1.00E+00
9.34E-01
8.64E-01
7.94E-01
6.60E-01
5.24E-01
3.33E-01
1.37E-01
-6.77E-02
-2.79E-01
-5.12E-01
-6.89E-01
-8.91E-01
-9.10E-01
-9.31E-01
-9.52E-01
-3.59E-01
3.34E-01
2.07E+00
4.05E+00
6.24E+00
9.84E+00
1.37E+01
1.87E+01
2.38E+01
2.90E+01
3.32E+01
3.71E+01
3.87E+01
3.99E+01
4.05E+01
3.88E+01
3.69E+01
3.32E+01
2.96E+01
2.62E+01
2.24E+01
1.91E+01
1.60E+01
1.33E+01
1.11E+01
9.23E+00
7.71E+00
6.57E+00
5.63E+00
4.83E+00
4.20E+00
3.64E+00
3.18E+00
2.74E+00
2.30E+00
1.93E+00
1.56E+00
1.27E+00
9.87E-01
6.98E-01
5.06E-01
3.19E-01
2.22E-01
1.30E-01
4.36E-02
2.94E-02
1.62E-02
6.89E-02
1.20E-01
1.71E-01
3.15E-01
4.64E-01
7.42E-01
1.04E+00
1.35E+00
1.85E+00
2.38E+00
3.12E+00
3.89E+00
4.68E+00
5.67E+00
6.67E+00
7.79E+00
8.89E+00
9.98E+00
1.10E+01
1.20E+01
1.27E+01
1.35E+01
1.42E+01
1.45E+01
1.48E+01
1.47E+01
1.47E+01
1.46E+01
1.44E+01
1.42E+01
1.38E+01
1.34E+01
1.30E+01
1.26E+01
1.22E+01
1.18E+01
1.15E+01
1.11E+01
1.08E+01
1.06E+01
1.04E+01
1.03E+01
1.03E+01
1.03E+01
1.04E+01
1.06E+01
1.08E+01
1.10E+01
1.11E+01
1.13E+01
1.13E+01
1.12E+01
1.11E+01
1.08E+01
1.04E+01
1.01E+01
9.65E+00
9.06E+00
8.63E+00
8.11E+00
7.75E+00
7.31E+00
6.81E+00
6.53E+00
6.20E+00
6.11E+00
5.95E+00
5.75E+00
5.78E+00
5.75E+00
5.93E+00
6.02E+00
6.05E+00
6.26E+00
6.42E+00
6.74E+00
7.06E+00
7.42E+00
7.97E+00
8.59E+00
9.42E+00
1.03E+01
1.13E+01
1.24E+01
1.35E+01
1.47E+01
1.58E+01
1.68E+01
1.76E+01
1.84E+01
1.88E+01
1.92E+01
1.94E+01
1.94E+01
1.94E+01
1.93E+01
1.92E+01
1.93E+01
1.93E+01
1.95E+01
1.97E+01
2.01E+01
2.06E+01
2.11E+01
2.16E+01
2.20E+01
2.23E+01
2.26E+01
2.26E+01
2.26E+01
2.23E+01
2.20E+01
2.15E+01
2.09E+01
2.03E+01
1.75E+01
1.51E+01
