time,LSTM,CNN,GRU,bilstm,cnn-bilstm,cnn-gru,cnn-gru-attention,emd-cnn-gru-attention,eemd-cnn-gru-attention,iceemdan-cnn-gru-attention,vmd-cnn-gru-attention,iceemdan-cnn-gru-attention-arima,vmd-cnn-gru-attention-arima,vmd-cnn-gru-attention-vmd-arima
2017/9/8 11:15,13.598096,13.96128,13.902508,14.070373,14.976284,15.117106,14.364657,16.528105,16.560583,17.05893935,16.6784643,16.85518445,16.67764591,17.00019307
2017/9/8 11:30,15.744164,16.246374,16.814463,16.289108,16.738907,16.850456,16.810966,16.093544,15.083223,15.08398933,13.69702165,14.28341259,13.62613803,13.538247
2017/9/8 11:45,13.707207,13.712862,12.749701,13.738291,12.679138,12.6016,13.08097,12.832098,12.844781,12.84465689,13.03377649,13.09888684,12.56662454,12.74843993
2017/9/8 12:00,12.580713,12.848949,12.345046,12.900943,13.24448,13.36832,12.722199,11.17914,11.458505,11.66374808,11.33103309,10.79433579,10.99867888,11.05692984
2017/9/8 12:15,11.159508,11.296816,10.225524,11.313293,11.22916,11.037324,10.803945,10.409778,10.440269,10.59739762,10.47627149,10.12174968,10.23516574,10.13234899
2017/9/8 12:30,10.135785,10.341276,9.0326643,10.495581,10.024563,10.066079,10.194587,8.6889019,9.7863684,9.66354373,9.346675345,9.247979876,8.964492529,8.91600262
2017/9/8 12:45,9.0727015,9.4077692,8.3643875,9.5178032,9.747674,9.5014219,9.0080318,9.5332413,10.022386,9.927118314,10.01647394,9.449215026,9.681482261,9.875603718
2017/9/8 13:00,9.8708782,10.223581,10.083758,10.478648,10.616903,10.477761,10.24016,10.311323,10.710772,10.73007863,10.05650549,9.83420698,9.893642138,9.936854219
2017/9/8 13:15,9.6109562,9.8966808,8.9162626,10.028659,10.308265,10.075835,9.7316084,10.01164,10.065533,9.96269092,9.703901247,9.622204703,9.566660702,9.658992386
2017/9/8 13:30,9.3300905,9.6589622,9.27316,9.788928,9.8223228,9.5798063,9.4964123,9.3150787,9.3699713,9.266518864,9.492712292,8.849456432,9.300815851,9.404156589
2017/9/8 13:45,8.8054571,9.204855,8.85009,9.3913832,9.8106909,9.5818586,9.165947,7.2765174,6.9245038,6.46743277,6.247640955,5.530678409,6.002295835,5.737418075
2017/9/8 14:00,6.2783937,6.3463645,5.2975941,6.4785371,5.3003702,5.0353436,5.4254684,5.0655327,5.1446028,4.99660437,5.666890964,4.888634922,5.046067451,5.103837001
2017/9/8 14:15,5.4254107,5.725461,5.0017805,5.9600959,5.9092393,5.6465616,5.4894643,4.8741107,5.170681,5.13578515,4.899142238,4.547640778,4.423004101,4.532245988
